Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,682,Saudi Arabia,SAU,TOTAL,All Commodities,1,No Quantity,,,53098031506,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,686,Senegal,SEN,TOTAL,All Commodities,1,No Quantity,,,17933943,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,688,Serbia,SRB,TOTAL,All Commodities,1,No Quantity,,,531062409,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,690,Seychelles,SYC,TOTAL,All Commodities,1,No Quantity,,,5939437,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,694,Sierra Leone,SLE,TOTAL,All Commodities,1,No Quantity,,,41815493,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,699,India,IND,TOTAL,All Commodities,1,No Quantity,,,43342290060,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,702,Singapore,SGP,TOTAL,All Commodities,1,No Quantity,,,18097667757,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,703,Slovakia,SVK,TOTAL,All Commodities,1,No Quantity,,,1811361663,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,704,Viet Nam,VNM,TOTAL,All Commodities,1,No Quantity,,,25956187820,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,705,Slovenia,SVN,TOTAL,All Commodities,1,No Quantity,,,599002766,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,706,Somalia,SOM,TOTAL,All Commodities,1,No Quantity,,,387106,0
H4,2013,2013,2013,0,0,1,Import,842,USA,USA,710,South Africa,ZAF,TOTAL,All Commodities,1,No Quantity,,,8610361680,0
