Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,498,Rep. of Moldova,MDA,TOTAL,All Commodities,1,No Quantity,,,18585927,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,499,Montenegro,MNE,TOTAL,All Commodities,1,No Quantity,,,16142805,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,500,Montserrat,MSR,TOTAL,All Commodities,1,No Quantity,,,21618,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,504,Morocco,MAR,TOTAL,All Commodities,1,No Quantity,,,531428150,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,508,Mozambique,MOZ,TOTAL,All Commodities,1,No Quantity,,,454874745,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,512,Oman,OMN,TOTAL,All Commodities,1,No Quantity,,,21040612892,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,516,Namibia,NAM,TOTAL,All Commodities,1,No Quantity,,,257700065,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,520,Nauru,NRU,TOTAL,All Commodities,1,No Quantity,,,36718,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,524,Nepal,NPL,TOTAL,All Commodities,1,No Quantity,,,43249899,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,527,"Oceania, nes",,TOTAL,All Commodities,1,No Quantity,,,277640,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,528,Netherlands,NLD,TOTAL,All Commodities,1,No Quantity,,,9824959200,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,531,Curaçao,CUW,TOTAL,All Commodities,1,No Quantity,,,1461285,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,533,Aruba,ABW,TOTAL,All Commodities,1,No Quantity,,,156625,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,535,Bonaire,BES,TOTAL,All Commodities,1,No Quantity,,,145,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,540,New Caledonia,NCL,TOTAL,All Commodities,1,No Quantity,,,129246755,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,548,Vanuatu,VUT,TOTAL,All Commodities,1,No Quantity,,,2244127,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,554,New Zealand,NZL,TOTAL,All Commodities,1,No Quantity,,,8253213550,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,558,Nicaragua,NIC,TOTAL,All Commodities,1,No Quantity,,,91822281,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,562,Niger,NER,TOTAL,All Commodities,1,No Quantity,,,15875365,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,566,Nigeria,NGA,TOTAL,All Commodities,1,No Quantity,,,1546602880,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,577,"Other Africa, nes",,TOTAL,All Commodities,1,No Quantity,,,45270,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,579,Norway,NOR,TOTAL,All Commodities,1,No Quantity,,,3467985166,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,583,FS Micronesia,FSM,TOTAL,All Commodities,1,No Quantity,,,9982681,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,584,Marshall Isds,MHL,TOTAL,All Commodities,1,No Quantity,,,77754193,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,585,Palau,PLW,TOTAL,All Commodities,1,No Quantity,,,13589,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,586,Pakistan,PAK,TOTAL,All Commodities,1,No Quantity,,,3196840329,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,591,Panama,PAN,TOTAL,All Commodities,1,No Quantity,,,43943838,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,598,Papua New Guinea,PNG,TOTAL,All Commodities,1,No Quantity,,,797690091,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,600,Paraguay,PRY,TOTAL,All Commodities,1,No Quantity,,,60670961,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,604,Peru,PER,TOTAL,All Commodities,1,No Quantity,,,8408061633,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,608,Philippines,PHL,TOTAL,All Commodities,1,No Quantity,,,18181829139,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,616,Poland,POL,TOTAL,All Commodities,1,No Quantity,,,2231797119,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,620,Portugal,PRT,TOTAL,All Commodities,1,No Quantity,,,1399460781,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,624,Guinea-Bissau,GNB,TOTAL,All Commodities,1,No Quantity,,,16827743,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,626,Timor-Leste,TLS,TOTAL,All Commodities,1,No Quantity,,,397037,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,634,Qatar,QAT,TOTAL,All Commodities,1,No Quantity,,,8463353081,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,637,"North America and Central America, nes",,TOTAL,All Commodities,1,No Quantity,,,8818,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,642,Romania,ROU,TOTAL,All Commodities,1,No Quantity,,,1207501781,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,643,Russian Federation,RUS,TOTAL,All Commodities,1,No Quantity,,,39667828205,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,646,Rwanda,RWA,TOTAL,All Commodities,1,No Quantity,,,108449744,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,659,Saint Kitts and Nevis,KNA,TOTAL,All Commodities,1,No Quantity,,,276330,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,662,Saint Lucia,LCA,TOTAL,All Commodities,1,No Quantity,,,26556,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,666,Saint Pierre and Miquelon,SPM,TOTAL,All Commodities,1,No Quantity,,,4118,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,674,San Marino,SMR,TOTAL,All Commodities,1,No Quantity,,,1931469,0
H4,2013,2013,2013,0,0,1,Import,156,China,CHN,678,Sao Tome and Principe,STP,TOTAL,All Commodities,1,No Quantity,,,2464,0
