Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,608,Philippines,PHL,TOTAL,All Commodities,1,No Quantity,,,19868125345,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,616,Poland,POL,TOTAL,All Commodities,1,No Quantity,,,12574874708,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,620,Portugal,PRT,TOTAL,All Commodities,1,No Quantity,,,2506863699,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,624,Guinea-Bissau,GNB,TOTAL,All Commodities,1,No Quantity,,,11889575,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,626,Timor-Leste,TLS,TOTAL,All Commodities,1,No Quantity,,,47386367,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,634,Qatar,QAT,TOTAL,All Commodities,1,No Quantity,,,1710907973,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,637,"North America and Central America, nes",,TOTAL,All Commodities,1,No Quantity,,,1883818,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,642,Romania,ROU,TOTAL,All Commodities,1,No Quantity,,,2822536841,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,643,Russian Federation,RUS,TOTAL,All Commodities,1,No Quantity,,,49591171963,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,646,Rwanda,RWA,TOTAL,All Commodities,1,No Quantity,,,134109435,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,659,Saint Kitts and Nevis,KNA,TOTAL,All Commodities,1,No Quantity,,,15592197,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,662,Saint Lucia,LCA,TOTAL,All Commodities,1,No Quantity,,,19878906,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,666,Saint Pierre and Miquelon,SPM,TOTAL,All Commodities,1,No Quantity,,,19250,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,670,Saint Vincent and the Grenadines,VCT,TOTAL,All Commodities,1,No Quantity,,,25232455,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,674,San Marino,SMR,TOTAL,All Commodities,1,No Quantity,,,1994709,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,678,Sao Tome and Principe,STP,TOTAL,All Commodities,1,No Quantity,,,4862029,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,682,Saudi Arabia,SAU,TOTAL,All Commodities,1,No Quantity,,,18739813766,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,686,Senegal,SEN,TOTAL,All Commodities,1,No Quantity,,,997396480,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,688,Serbia,SRB,TOTAL,All Commodities,1,No Quantity,,,431911532,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,690,Seychelles,SYC,TOTAL,All Commodities,1,No Quantity,,,38669859,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,694,Sierra Leone,SLE,TOTAL,All Commodities,1,No Quantity,,,152566706,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,699,India,IND,TOTAL,All Commodities,1,No Quantity,,,48432411237,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,702,Singapore,SGP,TOTAL,All Commodities,1,No Quantity,,,45831864575,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,703,Slovakia,SVK,TOTAL,All Commodities,1,No Quantity,,,3084436614,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,704,Viet Nam,VNM,TOTAL,All Commodities,1,No Quantity,,,48586298201,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,705,Slovenia,SVN,TOTAL,All Commodities,1,No Quantity,,,1832812279,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,706,Somalia,SOM,TOTAL,All Commodities,1,No Quantity,,,133760551,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,710,South Africa,ZAF,TOTAL,All Commodities,1,No Quantity,,,16830776066,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,716,Zimbabwe,ZWE,TOTAL,All Commodities,1,No Quantity,,,413825611,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,724,Spain,ESP,TOTAL,All Commodities,1,No Quantity,,,18931672371,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,728,South Sudan,SSD,TOTAL,All Commodities,1,No Quantity,,,75086952,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,729,Sudan,SDN,TOTAL,All Commodities,1,No Quantity,,,2398431681,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,732,Western Sahara,ESH,TOTAL,All Commodities,1,No Quantity,,,10288,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,740,Suriname,SUR,TOTAL,All Commodities,1,No Quantity,,,174031944,0
H4,2013,2013,2013,0,0,2,Export,156,China,CHN,748,Swaziland,SWZ,TOTAL,All Commodities,1,No Quantity,,,24762431,0
